"id","area"
"nhd_2639398",44464.009
"nhd_2639402",189063.044
"nhd_2639404",853476.717
"nhd_2639412",47244.998
"nhd_2639420",85411.037
"nhd_2639424",71250.316
"nhd_2639428",56608.054
"nhd_2639430",51843.681
"nhd_2639432",239839.753
"nhd_2639436",126015.372
"nhd_2639438",117662.889
"nhd_2639442",96090.664
"nhd_2639444",6212230.463
"nhd_2639448",115172.99
"nhd_2639450",144235.337
"nhd_2639456",69920.252
"nhd_2639458",100098.184
"nhd_2639460",40915.018
"nhd_2639462",2024682.108
"nhd_2639466",134998.76
"nhd_2639486",243289.964
"nhd_2639492",97032.278
"nhd_2639494",54381.248
"nhd_2639500",92750.997
"nhd_2639506",524234.345
"nhd_2639508",99069.171
"nhd_2639514",156022.563
"nhd_2639524",63621.552
"nhd_2639528",491653.993
"nhd_2639554",541665.35
"nhd_2639566",110269.101
"nhd_2643444",111348.679
"nhd_2643448",545157.868
"nhd_2643460",49583.944
"nhd_2643464",86839.931
"nhd_2643468",287100.985
"nhd_2643470",56262.178
"nhd_2643472",1300788.023
"nhd_2643498",44983.073
"nhd_2643512",920559.995
"nhd_2643544",49906.451
"nhd_2643548",1253030.729
"nhd_2643554",40466.686
"nhd_2643556",3885787.261
"nhd_2643570",52737.403
"nhd_2643578",105356.537
"nhd_2643582",61784.476
"nhd_2643586",285811.511
"nhd_2643594",48611.898
"nhd_2643600",148859.713
"nhd_2643602",48990.707
"nhd_2643606",348786.068
"nhd_2643622",2293993.522
"nhd_2643626",44090.423
"nhd_2643642",947073.334
"nhd_2643646",41725.298
"nhd_2643648",63246.904
"nhd_2643654",56606.376
"nhd_2643656",64237.697
"nhd_2643658",156901.465
"nhd_2643660",787518.097
"nhd_2643664",2099605.388
"nhd_2643672",41135.647
"nhd_2643688",133458.602
"nhd_2643690",280411.321
"nhd_2643692",762904.939
"nhd_2643694",146172.838
"nhd_2643698",61064.064
"nhd_2643708",214944.229
"nhd_2643710",63470.986
"nhd_2643712",439946.284
"nhd_2643718",874149.782
"nhd_2643720",150856.538
"nhd_2643728",133103.261
"nhd_2643738",2345807.204
"nhd_2643740",93825.884
"nhd_2643742",321983.322
"nhd_2643744",755742.679
"nhd_2643748",44349.391
"nhd_2643750",40479.981
"nhd_2643752",123464.333
"nhd_2643756",346848.747
"nhd_2643768",796865.916
"nhd_2643778",73431.843
"nhd_2643784",223822.559
"nhd_2643800",54574.253
"nhd_2643810",1824112.637
"nhd_2643822",54534.55
"nhd_2643824",244177.727
"nhd_2643828",157759.438
"nhd_2643832",44574.053
"nhd_2643846",45328.082
"nhd_2643848",840980.433
"nhd_2643850",122056.318
"nhd_2643852",114759.277
"nhd_2643854",168280.584
"nhd_2643856",228493.333
"nhd_2643860",50340.677
"nhd_2643864",239735.321
"nhd_2643866",92276.4
"nhd_2643890",145672.777
"nhd_2643902",213009.67
"nhd_2643916",416443.219
"nhd_2643918",63031.977
"nhd_2643924",667607.049
"nhd_2643938",143763.662
"nhd_2643946",174077.52
"nhd_2643950",104198.892
"nhd_2643960",590727.281
"nhd_2643966",312315.716
"nhd_2643970",191308.755
"nhd_2643980",159153.846
"nhd_2643990",122297.945
"nhd_2643994",494013.78
"nhd_2643996",98956.384
"nhd_2644000",75052.897
"nhd_2644024",305700.577
"nhd_2644026",160590.537
"nhd_2644030",257089.183
"nhd_2644032",201612.634
"nhd_2644044",69453.901
"nhd_2644048",42305.915
"nhd_2644054",156730.935
"nhd_2644058",414253.725
"nhd_2644060",59326.02
"nhd_2644068",120562.953
"nhd_2644070",68492.2
"nhd_2644078",118901.494
"nhd_2644084",154032.364
"nhd_2644088",1532549.955
"nhd_2644102",739872.395
"nhd_2644114",312412.022
"nhd_2644116",222249.4
"nhd_2644120",6766351.521
"nhd_2644138",70285.59
"nhd_2644140",146524.734
"nhd_2644142",44745.436
"nhd_2644146",50689.255
"nhd_2644154",102474.793
"nhd_2644168",201292.933
"nhd_2644172",143652.625
"nhd_2644184",45894.603
"nhd_2644186",245364.009
"nhd_2644188",53829.045
"nhd_2644196",389978.408
"nhd_2644204",272513.238
"nhd_2644208",253352.186
"nhd_2644210",50064.777
"nhd_2644214",4140286.157
"nhd_2644218",210941.463
"nhd_2644222",54707.685
"nhd_2644232",53158.865
"nhd_2644234",346477.623
"nhd_2644238",69809.392
"nhd_2644242",45332.85
"nhd_2644246",52777.939
"nhd_2644250",42996.23
"nhd_2644252",63527.299
"nhd_2644256",1202634.088
"nhd_2644264",332289.171
"nhd_2644268",225986.466
"nhd_2644272",60906.974
"nhd_2644274",43435.19
"nhd_2644282",131048.728
"nhd_2644284",76033.976
"nhd_2644302",113628.207
"nhd_2644306",85179.79
"nhd_2644318",207656.003
"nhd_2644320",52849.418
"nhd_2644326",57739.056
"nhd_2644328",252490.922
"nhd_2644332",390204.92
"nhd_2644334",326330.83
"nhd_2644338",484693.16
"nhd_2644348",40589.359
"nhd_2645820",47982.362
"nhd_2645822",5823539.025
"nhd_2645826",5859253.531
"nhd_2645836",106468.098
"nhd_2645842",82644.309
"nhd_2645844",281947.645
"nhd_2645858",69932.057
"nhd_2645860",69715.941
"nhd_2645864",1073473.649
"nhd_2645876",1764418.677
"nhd_2645878",50696.825
"nhd_2645882",239053.213
"nhd_2645886",199458.578
"nhd_2645898",393462.496
"nhd_2645904",883842.254
"nhd_2645906",69245.109
"nhd_2645908",89390.139
"nhd_2645914",187181.711
"nhd_2645916",63259.228
"nhd_2645928",1210361.047
"nhd_2645948",66222.125
"nhd_2645968",51636.793
"nhd_2645970",63394.741
"nhd_2645976",266379.014
"nhd_2645990",204693.982
"nhd_2645992",168609.973
"nhd_2645998",204574.247
"nhd_2646330",253430.672
"nhd_2646336",1713609.897
"nhd_2646340",132002.577
"nhd_2646348",306084.334
"nhd_2646352",86071.026
"nhd_2646362",89987.723
"nhd_2646368",7672660.363
"nhd_2646370",54078.855
"nhd_2646378",471688.755
"nhd_2646392",218694.109
"nhd_2646398",65953.495
"nhd_2646400",45222.475
"nhd_2646408",121612.551
"nhd_2646414",73881.598
"nhd_2646420",361865.73
"nhd_2646424",58601.064
"nhd_2646428",66216.148
"nhd_2646430",64468.037
"nhd_2646432",71479.626
"nhd_2646444",155857.029
"nhd_2646446",469812.775
"nhd_2646452",62379.959
"nhd_2646456",238468.402
"nhd_2646464",41751.666
"nhd_2646466",66990.536
"nhd_2646472",40075.248
"nhd_2646474",63900.317
"nhd_2646486",1114941.421
"nhd_2646496",223810.214
"nhd_2646498",142236.216
"nhd_2646504",1618933.597
"nhd_2646510",265449.376
"nhd_2646514",610923.442
"nhd_2646516",121826.391
"nhd_2646518",84990.686
"nhd_2646520",55456.497
"nhd_2646522",696529.693
"nhd_2646526",79297.876
"nhd_2646532",140598.113
"nhd_2646540",517905.123
"nhd_2646554",56507.169
"nhd_2646558",2708615.624
"nhd_2646560",189717.073
"nhd_2646564",2150628.25
"nhd_2646570",761325.944
"nhd_2646572",43103.255
"nhd_2646578",308318.075
"nhd_2646582",88411.178
"nhd_2646584",96917.385
"nhd_2646586",118131.024
"nhd_2646588",180001.309
"nhd_2646592",84514.542
"nhd_2646596",46788.705
"nhd_2646598",61779.605
"nhd_2646600",43703.019
"nhd_2646604",73667.249
"nhd_2646606",2952308.094
"nhd_2646608",67488.887
"nhd_2646610",166098.576
"nhd_2646614",121635.497
"nhd_2646618",239524.975
"nhd_2646620",49016.479
"nhd_2646624",66661.477
"nhd_2646628",431663.707
"nhd_2646632",194357.934
"nhd_2646634",639039.475
"nhd_2646640",270796.445
"nhd_2646644",3167613.691
"nhd_2646648",62715.129
"nhd_2646652",256884.893
"nhd_2646658",1184315.001
"nhd_2646660",311206.491
"nhd_2646662",47105.888
"nhd_2646666",131752.653
"nhd_2646670",104783.56
"nhd_2646672",88203.47
"nhd_2646678",103394.332
"nhd_2646680",125366.121
"nhd_2646686",60056.809
"nhd_2646688",578187.513
"nhd_2646692",45875.834
"nhd_2646708",315129.545
"nhd_2646710",73758.811
"nhd_2646714",97341.333
"nhd_2646716",2343388.114
"nhd_2646718",47210.871
"nhd_2646722",100915.241
"nhd_2646730",107332.963
"nhd_2646732",63196.944
"nhd_2646734",389243.464
"nhd_2646738",548758.198
"nhd_2646740",105674.23
"nhd_2646744",72856.907
"nhd_2646746",4846117.267
"nhd_2646748",428961.704
"nhd_2646752",3492757.557
"nhd_2646756",161685.429
"nhd_2646762",42428.767
"nhd_2646764",2418616.5
"nhd_2646768",50893.155
"nhd_2646772",65686.955
"nhd_2646774",74464.326
"nhd_2646776",471215.555
"nhd_2646784",69834.49
"nhd_2646788",40836.035
"nhd_2646790",43565.36
"nhd_2646794",45632.272
"nhd_2646800",49836.268
"nhd_2646804",860376.664
"nhd_2646806",61548.642
"nhd_2646808",194563.104
"nhd_2646810",87656.209
"nhd_2646814",592700.696
"nhd_2646818",51382.765
"nhd_2646820",831253.482
"nhd_2646822",107532.918
"nhd_2646824",557504.291
"nhd_2646832",177290.583
"nhd_2646834",110942.865
"nhd_2646840",626892.104
"nhd_2646844",55370.429
"nhd_2646846",101447.738
"nhd_2646848",760240.711
"nhd_2646850",170432.593
"nhd_2646852",47716.982
"nhd_2646854",5012674.988
"nhd_2646856",110073.974
"nhd_2646858",206681.404
"nhd_2646860",5762336.916
"nhd_2646862",51035.573
"nhd_2646868",53997.707
"nhd_2646870",55558.621
"nhd_2646872",203346.897
"nhd_2646874",149162.937
"nhd_2646876",103388.707
"nhd_2646880",116309.346
"nhd_2646898",48049.233
"nhd_2646904",45953.342
"nhd_2646906",82138.573
"nhd_2646912",86547.256
"nhd_2646916",56684.496
"nhd_2646918",172518.646
"nhd_2646926",82107.594
"nhd_2646928",137011.429
"nhd_2646936",959102.652
"nhd_2646940",231844.526
"nhd_2646946",82532.356
"nhd_2646956",97874.299
"nhd_2646960",239871.013
"nhd_2646962",90836.222
"nhd_2646964",52284.868
"nhd_2646970",898095.525
"nhd_2646972",847401.432
"nhd_2646974",588683.358
"nhd_2646976",1146348.427
"nhd_2646980",514787.367
"nhd_2646986",93911.918
"nhd_2646988",857971.158
"nhd_2646996",97282.499
"nhd_2647000",77362.388
"nhd_2647010",73061.158
"nhd_2647014",175241.605
"nhd_2647016",67657.414
"nhd_2647018",182788.517
"nhd_2647022",260729.573
"nhd_2647024",364787.68
"nhd_2647030",69470.523
"nhd_2647034",48690.846
"nhd_2647036",142965.966
"nhd_2647052",45511.388
"nhd_2647054",270285.879
"nhd_2647056",101222.71
"nhd_2647058",48797.902
"nhd_2647060",42830.502
"nhd_2647066",183328.642
"nhd_2647068",91811.078
"nhd_2647070",228287.186
"nhd_2647072",173550.912
"nhd_2647076",156636.949
"nhd_2647082",121678.641
"nhd_2647084",69157.346
"nhd_2647088",89367.923
"nhd_2647096",171018.168
"nhd_2647102",171120.312
"nhd_2647104",147606.768
"nhd_2647106",9131060.985
"nhd_2647110",75784.824
"nhd_2647112",868248.283
"nhd_2647114",180312.577
"nhd_2647116",219985.286
"nhd_2647132",183405.09
"nhd_2647134",73984.24
"nhd_2647136",51583.092
"nhd_2647140",65066.719
"nhd_2647144",88034.815
"nhd_2647146",149373.251
"nhd_2647148",75182.373
"nhd_2647152",85272.362
"nhd_2647156",53293.254
"nhd_2647158",82216.989
"nhd_2647160",51068.891
"nhd_2647166",67643.915
"nhd_2647168",85543.278
"nhd_2647170",362938.961
"nhd_2647176",314504.069
"nhd_2647180",144366.028
"nhd_2647186",71460.711
"nhd_2647188",141582.272
"nhd_2647196",117745.952
"nhd_2647202",204522.002
"nhd_2647206",114219.911
"nhd_2647208",57577.185
"nhd_2647214",255843.656
"nhd_2647228",350725.029
"nhd_2647234",114871.936
"nhd_2647236",306123.272
"nhd_2647242",42330.648
"nhd_2647244",40973.752
"nhd_2647246",83793.138
"nhd_2647250",384888.806
"nhd_2647252",94612.341
"nhd_2647268",5573581.19
"nhd_2647270",289459.191
"nhd_2647272",49316.468
"nhd_2647274",50600.389
"nhd_2647278",166897.588
"nhd_2647286",164870.138
"nhd_2647300",41639.635
"nhd_2647306",139227.254
"nhd_2647308",96697.865
"nhd_2647310",231204.472
"nhd_2647312",287320.292
"nhd_2647314",152614.73
"nhd_2647322",141160.402
"nhd_2647326",42120.751
"nhd_2647328",4485240.616
"nhd_2647330",42644.881
"nhd_2647334",42461.639
"nhd_2647344",105275.786
"nhd_2647352",213698.455
"nhd_2647354",65240.805
"nhd_2647356",82791
"nhd_2647358",43990.183
"nhd_2647360",62198.385
"nhd_2647362",136597.434
"nhd_2647366",93702.208
"nhd_2647390",49189.523
"nhd_2647392",125677.639
"nhd_2647396",52219.243
"nhd_2647404",213969.702
"nhd_2647408",339237.158
"nhd_2647410",42549.043
"nhd_2647414",51125.167
"nhd_2647422",94881.318
"nhd_2647434",74867.875
"nhd_2647442",249527.558
"nhd_2647444",42772.824
"nhd_2647450",44513.981
"nhd_2647462",126060.043
"nhd_2647474",441979.508
"nhd_2647476",52283.899
"nhd_2647482",631157.994
"nhd_2647498",109701.644
"nhd_2647502",67624.169
"nhd_2647506",58751.571
"nhd_2647510",239937.363
"nhd_2647514",44197.869
"nhd_2647516",49754.074
"nhd_2647518",446603.674
"nhd_2647524",83237.677
"nhd_2647526",131306.686
"nhd_2647532",109148.726
"nhd_2647536",46627.032
"nhd_2647554",135186.825
"nhd_2647558",53862.951
"nhd_2647560",113462.786
"nhd_2647564",103611.227
"nhd_2647570",85229.618
"nhd_2647572",95164.949
"nhd_2647578",50502.866
"nhd_2647580",95003.259
"nhd_2647582",787798.154
"nhd_2647588",118605.246
"nhd_2647590",85169.645
"nhd_2647592",99091.241
"nhd_2647598",102167.357
"nhd_2647604",119298.198
"nhd_2647610",116483.225
"nhd_2647614",79714.176
"nhd_2647624",90486.619
"nhd_2647628",1560732.457
"nhd_2647634",121698.874
"nhd_2647642",358200.331
"nhd_2647644",294799.489
"nhd_2647652",73893.296
"nhd_2647656",480042.75
"nhd_2647658",48038.725
"nhd_2647662",95203.914
"nhd_2647664",102153.97
"nhd_2647676",88746.754
"nhd_2647680",364722.902
"nhd_2647690",191269.341
"nhd_2647712",141038.505
"nhd_2647728",244522.258
"nhd_2647732",70400.05
"nhd_2647738",59420.533
"nhd_2647746",193065.972
"nhd_2647748",202599.182
"nhd_2647762",128783.682
"nhd_2647774",194491.304
"nhd_2647776",184125.334
"nhd_2647778",51627.708
"nhd_2647780",75478.047
"nhd_2647786",77618.119
"nhd_2647788",69109.43
"nhd_2647790",76162.467
"nhd_2647796",58882.347
"nhd_2647800",40637.93
"nhd_2647804",43943.733
"nhd_2647828",192521.568
"nhd_2647830",247357.42
"nhd_2647834",95154.659
"nhd_2647860",1465005.131
"nhd_2647866",126667.364
"nhd_2647868",127125.832
"nhd_2647870",52259.618
"nhd_2647878",44453.113
"nhd_2647890",49545.097
"nhd_2647894",42831.712
"nhd_2647904",167679.622
"nhd_2647926",57682.056
"nhd_2647928",174767.405
"nhd_2647936",392095.338
"nhd_2647938",49091.464
"nhd_2647940",50521.503
"nhd_2647948",146272.228
"nhd_2647960",122553.336
"nhd_2647964",40665.077
"nhd_2647966",114600.948
"nhd_2647972",42309.083
"nhd_2647974",521625.832
"nhd_2647984",42686.565
"nhd_2647992",98495.169
"nhd_2648000",216914.652
"nhd_2648004",200052.806
"nhd_2648006",333589.447
"nhd_2648012",179194.133
"nhd_2648016",43333.728
"nhd_2648030",78507.724
"nhd_2648032",55453.405
"nhd_2648034",270886.504
"nhd_2648038",914982.321
"nhd_2648040",41441.952
"nhd_2648046",88017.84
"nhd_2648058",68648.41
"nhd_2648062",727365.405
"nhd_2648064",171642.176
"nhd_2648074",528084.41
"nhd_2648076",114901.873
"nhd_2648102",64525.588
"nhd_2648108",77788.428
"nhd_2649932",98486.341
"nhd_2649968",46225.988
"nhd_2649984",304247.149
"nhd_2649990",84105.978
"nhd_2650010",402898.942
"nhd_2650022",128452.855
"nhd_2650030",138918.848
"nhd_2650034",253290.776
"nhd_2650046",177210.833
"nhd_2650052",316457.036
"nhd_2650068",209026.282
"nhd_2650096",1129925.894
"nhd_2650100",413274.095
"nhd_2650134",1275992.368
"nhd_2650138",200630.959
"nhd_2650140",63014.638
"nhd_2650146",77039.654
"nhd_2650154",69325.469
"nhd_2650162",879407.973
"nhd_2650190",358639.433
"nhd_2650200",281621.34
"nhd_2650216",2259836.201
"nhd_2650220",107611.298
"nhd_2650250",373044.135
"nhd_2650262",123785.39
"nhd_2650264",308263.889
"nhd_2650294",568353.236
"nhd_2650296",51918.191
"nhd_2650314",396696.392
"nhd_2650346",69879.499
"nhd_2650378",330893.982
"nhd_2651306",53177.407
"nhd_2651308",1134449.1
"nhd_2651310",1108765.2
"nhd_2651322",452526.347
"nhd_2651326",102329.696
"nhd_2651338",286936.547
"nhd_2651344",393973.5
"nhd_2651360",121129.907
"nhd_2651362",62957.254
"nhd_2651384",177863.213
"nhd_2651386",288636.05
"nhd_2651392",54044.389
"nhd_2651398",193372.125
"nhd_2651406",260409.877
"nhd_2651414",51041.628
"nhd_271069",1276444.562
"nhd_271105",522483.306
"nhd_271163",251392.648
"nhd_271187",220537.339
"nhd_271193",109751.339
"nhd_271213",77536.528
"nhd_271219",513587.281
"nhd_271221",143201.975
"nhd_271383",44966.344
"nhd_271397",1283238.878
"nhd_271415",61212.299
"nhd_271425",221146.494
"nhd_271437",236840.915
"nhd_271459",141636.557
"nhd_271469",536250.301
"nhd_271491",305788.788
"nhd_271501",1942379.625
"nhd_271559",49673.003
"nhd_271611",388063.103
"nhd_271635",60069.316
"nhd_271647",241732.779
"nhd_271655",198260.153
"nhd_271665",91702.374
"nhd_271677",268304.508
"nhd_271683",461938.807
"nhd_271693",81917.631
"nhd_271697",207725.103
"nhd_271699",145735.343
"nhd_271701",294602.201
"nhd_271711",59409.495
"nhd_271717",76305.637
"nhd_271723",45990.724
"nhd_271729",145214.637
"nhd_271735",61817.801
"nhd_271737",710133.156
"nhd_271739",58031.104
"nhd_271753",85032.035
"nhd_271769",122069.89
"nhd_271775",253640.945
"nhd_271783",105603.866
"nhd_271795",56647.967
"nhd_271797",40188.493
"nhd_271799",47599.499
"nhd_2719313",127819.637
"nhd_2719315",119938.597
"nhd_2719335",212230.79
"nhd_2719355",389242.813
"nhd_2719357",51622.504
"nhd_2719363",103157.086
"nhd_2719371",40926.446
"nhd_2719373",415359.166
"nhd_2719379",52462.33
"nhd_2719381",61028.084
"nhd_2719383",617064.331
"nhd_2719385",59683.575
"nhd_2719389",87814.475
"nhd_2719393",45059.162
"nhd_2719395",63742.47
"nhd_2719397",48434.154
"nhd_2719399",44280.961
"nhd_272045",43790.472
"nhd_272063",132490.123
"nhd_2720651",515512.969
"nhd_272077",44082.253
"nhd_272093",53606.982
"nhd_2720957",44476.438
"nhd_2720961",251246.239
"nhd_272101",40799.939
"nhd_2721029",47185.138
"nhd_2721089",67701.536
"nhd_2721129",69236.64
"nhd_2721625",62728.472
"nhd_2721635",54841.73
"nhd_2721637",47338.855
"nhd_2721639",1400413.695
"nhd_2721643",1031008.138
"nhd_2721651",411307.116
"nhd_2721657",47810.367
"nhd_2721663",302641.693
"nhd_2721669",1395407.452
"nhd_2721679",121948.141
"nhd_2721681",104647.618
"nhd_2721685",52230.963
"nhd_2721689",52830.4
"nhd_2721695",96848.466
"nhd_2721697",119831.494
"nhd_2721707",1818353.798
"nhd_2721709",138789.401
"nhd_2721711",93849.194
"nhd_2721713",100030.617
"nhd_2721715",903319.459
"nhd_2721723",297131.222
"nhd_2721727",76245.835
"nhd_2721735",195341.871
"nhd_2721737",130162.118
"nhd_2721741",308392.059
"nhd_2721747",274980.566
"nhd_2721753",71618.265
"nhd_2721755",659844.969
"nhd_2721757",200355.096
"nhd_2721759",63439.824
"nhd_2721761",82858.933
"nhd_2721763",116424.639
"nhd_2721765",46720.071
"nhd_2721777",150554.717
"nhd_2721787",103677.324
"nhd_2721789",135845.418
"nhd_2721799",134681.997
"nhd_2721807",64737.021
"nhd_2721817",1787411.327
"nhd_2721823",54627.488
"nhd_2721827",288237.292
"nhd_2721829",46312.219
"nhd_2721831",611727.747
"nhd_2721853",169996.914
"nhd_2721855",269575.207
"nhd_2721857",60630.226
"nhd_2721861",534654.353
"nhd_2721863",50062.972
"nhd_2721867",50786.72
"nhd_2721869",334313.845
"nhd_2721873",137487.439
"nhd_2721877",165137.506
"nhd_2721881",1577480.291
"nhd_2721887",56998.271
"nhd_2721897",67414.784
"nhd_2721899",202954.621
"nhd_2721901",82436.942
"nhd_2721905",228069.923
"nhd_2721907",135238.38
"nhd_2721911",120158.813
"nhd_2721913",161334.842
"nhd_2721921",93235.408
"nhd_2721923",150961.652
"nhd_2721929",60746.19
"nhd_272193",40665.303
"nhd_2721937",403036.52
"nhd_2721939",43821.045
"nhd_2721941",251472.275
"nhd_2721961",328737.277
"nhd_2721963",95914.064
"nhd_2721967",160030.974
"nhd_2721969",1025881.95
"nhd_2721971",891948.036
"nhd_2721977",96197.835
"nhd_2721991",54203.502
"nhd_2721993",108556.875
"nhd_2721999",95404.429
"nhd_2722001",335944.297
"nhd_2722007",352830.59
"nhd_272201",42194.554
"nhd_2722011",806541.777
"nhd_2722013",41435.633
"nhd_2722015",436277.621
"nhd_2722017",89696.347
"nhd_2722019",47938.71
"nhd_2722023",107757.343
"nhd_2722025",116979.241
"nhd_2722027",697684.069
"nhd_2722029",99541.314
"nhd_2722037",63730.849
"nhd_2722047",303172.412
"nhd_2722049",80485.671
"nhd_2722051",111192.371
"nhd_2722055",65753.141
"nhd_2722059",62934.977
"nhd_2722061",597336.336
"nhd_2722065",117972.586
"nhd_2722071",63331.645
"nhd_2722091",374171.075
"nhd_2722093",749440.268
"nhd_2722107",413783.566
"nhd_2722121",62569.057
"nhd_2722131",249248.304
"nhd_2722153",264802.792
"nhd_272229",45068.121
"nhd_272245",4432437.132
"nhd_272249",105794.62
"nhd_272255",59962.639
"nhd_272259",113645.693
"nhd_272271",49200.59
"nhd_272273",179558.442
"nhd_272275",79573.395
"nhd_272285",114097.507
"nhd_272289",65469.325
"nhd_272297",78699.584
"nhd_272303",74253.311
"nhd_2723311",40258.074
"nhd_2723323",50086.82
"nhd_2723331",96762.27
"nhd_2723333",827847.729
"nhd_2723347",428240.356
"nhd_2723349",116229.269
"nhd_2723355",102337.446
"nhd_2723357",244406.556
"nhd_2723359",71653.783
"nhd_2723365",330304.257
"nhd_2723367",358676.302
"nhd_2723375",196919.135
"nhd_2723377",489209.632
"nhd_2723399",284755.222
"nhd_2723403",445446.235
"nhd_2723409",107562.582
"nhd_2723417",44722.273
"nhd_2723441",71599.552
"nhd_2723453",108609.352
"nhd_2723455",437834.985
"nhd_2723461",115521.717
"nhd_2723465",125685.215
"nhd_2723469",97419.912
"nhd_2723473",438122.549
"nhd_2723497",74568.602
"nhd_2723501",40767.201
"nhd_272351",67715.972
"nhd_2723513",213596.929
"nhd_2723527",292348.865
"nhd_272353",563290.145
"nhd_2723539",604564.411
"nhd_2723541",88931.336
"nhd_272355",75128.99
"nhd_2723561",184530.38
"nhd_2723565",382481.649
"nhd_2723567",58204.983
"nhd_2723575",66612.201
"nhd_2723587",88583.904
"nhd_2723589",40382.773
"nhd_2723597",61496.566
"nhd_2723611",69896.076
"nhd_2723615",151641.289
"nhd_2723617",336479.702
"nhd_2723635",183608.808
"nhd_2723647",57348.631
"nhd_2723649",248845.694
"nhd_2723653",60330.452
"nhd_2723661",115217.917
"nhd_2723665",115977.263
"nhd_2723677",163748.287
"nhd_2723679",564892.875
"nhd_272369",46879.003
"nhd_2723693",83327.978
"nhd_272371",40564.007
"nhd_2723723",46154.73
"nhd_2723741",262406.85
"nhd_2723745",94728.183
"nhd_2723749",161948.109
"nhd_2723753",52461.618
"nhd_2723755",138872.428
"nhd_2723757",63306.729
"nhd_2723759",149991.027
"nhd_2723763",4002976.303
"nhd_2723765",12810847.72
"nhd_2723769",399608.9
"nhd_2723773",865600.775
"nhd_2723787",70932.997
"nhd_2723789",540483.026
"nhd_2723803",1249872.369
"nhd_272381",470045.463
"nhd_272383",158836.972
"nhd_2723837",299570.437
"nhd_2723849",541590.256
"nhd_2723859",581253.232
"nhd_2723867",46476.477
"nhd_272387",57677.48
"nhd_2723871",676183.734
"nhd_2723891",70515.482
"nhd_2723897",2093859.826
"nhd_2723911",67878.861
"nhd_2723925",3129560.486
"nhd_2723927",2341125.974
"nhd_2723931",636942.384
"nhd_2723935",325791.042
"nhd_2723937",1793851.216
"nhd_2723939",147118.506
"nhd_2723949",206737.041
"nhd_2723963",48923.976
"nhd_2723967",62905.728
"nhd_2723969",164335.404
"nhd_272399",193604.02
"nhd_2723993",355560.991
"nhd_2724003",54527.897
"nhd_2724011",248513.196
"nhd_2724017",49810.102
"nhd_2724023",47167.567
"nhd_2724025",71235.877
"nhd_2724029",139099.476
"nhd_2724043",81007.796
"nhd_2724049",89940.432
"nhd_2724069",1084544.601
"nhd_272407",83469.972
"nhd_2724071",120909.206
"nhd_272411",40482.105
"nhd_2724117",962488.388
"nhd_2724127",372162.428
"nhd_272413",76280.813
"nhd_2724173",1061342.094
"nhd_2724187",120230.606
"nhd_2731778",109503.922
"nhd_2731780",49598.87
"nhd_2731784",43788.58
"nhd_2731800",82110.262
"nhd_2731824",173012.207
"nhd_2733634",63307.377
"nhd_2747598",2747251.677
"nhd_2747606",1484167.924
"nhd_2747608",66764.666
"nhd_2747638",59501.887
"nhd_2747642",207259.1
"nhd_2747650",64690.834
"nhd_2747652",95743.049
"nhd_2747660",1008284.707
"nhd_2747670",41481.548
"nhd_2747680",263097.282
"nhd_2748166",105704.854
"nhd_2748168",69373.293
"nhd_2748172",57568.634
"nhd_2748178",593597.291
"nhd_2748182",405711.843
"nhd_2748186",503790.144
"nhd_2748188",100446.777
"nhd_2748194",2147696.369
"nhd_2748202",678378.748
"nhd_2748204",199046.844
"nhd_2748206",57805.426
"nhd_2748208",604706.436
"nhd_2748212",82459.435
"nhd_2748216",1108093.3
"nhd_2748224",282162.15
"nhd_2748226",1830997.137
"nhd_2748228",1046636.314
"nhd_2748230",56690.231
"nhd_2748234",56465.786
"nhd_2748236",352311.381
"nhd_2748238",263744.969
"nhd_2748242",489199.39
"nhd_2748246",43444.581
"nhd_2748248",80857.442
"nhd_2748254",188804.887
"nhd_2748256",42935.231
"nhd_2748260",185832.332
"nhd_2748262",173565.729
"nhd_2748264",517441.193
"nhd_2748270",159454.483
"nhd_2748274",1025405.367
"nhd_2748280",3647407.877
"nhd_2748286",75104.831
"nhd_2748288",338455.78
"nhd_2748292",107128.472
"nhd_2748294",544115.148
"nhd_2748298",714454.289
"nhd_2748300",882330.581
"nhd_2748304",157372.885
"nhd_2748306",62226.84
"nhd_2748308",1542135.199
"nhd_2748310",94974.413
"nhd_2748312",2171149.093
"nhd_2748314",48474.292
"nhd_2748316",125764.775
"nhd_2748332",727352.348
"nhd_2748336",44429.614
"nhd_2748338",830703
"nhd_2748340",153338.284
"nhd_2748344",291938.397
"nhd_2748346",116400.53
"nhd_2748348",67165.049
"nhd_2748352",65906.399
"nhd_2748358",1455398.992
"nhd_2748360",1948818.13
"nhd_2748378",816501.441
"nhd_2748384",211211.012
"nhd_2748386",978130.353
"nhd_2748406",100040.193
"nhd_2748408",151534.39
"nhd_2748410",46786.663
"nhd_2749408",371555.622
"nhd_2749410",365141.77
"nhd_2749434",389849.992
"nhd_3395350",259515.514
"nhd_3395356",196657.989
"nhd_3395362",118471.993
"nhd_3395456",113021.956
"nhd_3395686",93747.843
"nhd_3395692",223518.541
"nhd_3395698",61405.351
"nhd_3395734",121162.71
"nhd_3395754",62256.595
"nhd_3395758",139021.799
"nhd_3395854",404944.923
"nhd_3395864",44194.399
"nhd_3395900",42899.167
"nhd_3465819",43401.838
